,id,age,job,marital,education,credit_default,housing,loan
19372,19372,37,admin,married,university_degree,no,no,no
19373,19373,34,technician,married,university_degree,no,yes,yes
19374,19374,51,technician,married,high_school,unknown,no,no
19375,19375,36,self-employed,married,basic_4y,unknown,yes,no
19376,19376,50,admin,married,university_degree,no,no,no
19377,19377,44,technician,divorced,professional_course,no,yes,no
19378,19378,48,blue-collar,married,,no,yes,yes
19379,19379,54,technician,married,professional_course,no,no,no
19380,19380,48,admin,married,university_degree,no,yes,no
19381,19381,41,admin,single,university_degree,unknown,yes,yes
19382,19382,42,management,married,high_school,no,no,no
19383,19383,34,unknown,married,,unknown,no,no
19384,19384,46,admin,single,university_degree,no,unknown,unknown
19385,19385,37,technician,single,professional_course,no,no,yes
19386,19386,30,admin,single,university_degree,no,yes,no
19387,19387,47,management,married,university_degree,no,yes,no
19388,19388,34,admin,single,university_degree,unknown,yes,no
19389,19389,34,admin,single,university_degree,unknown,no,no
19390,19390,45,admin,divorced,high_school,no,yes,yes
19391,19391,36,technician,single,professional_course,no,no,no
19392,19392,46,blue-collar,married,basic_4y,no,yes,no
19393,19393,41,technician,married,high_school,no,no,no
19394,19394,32,admin,single,university_degree,no,no,no
19395,19395,34,admin,married,professional_course,no,yes,no
19396,19396,37,management,married,university_degree,no,yes,no
19397,19397,33,entrepreneur,married,university_degree,no,no,no
19398,19398,37,management,married,university_degree,no,yes,no
19399,19399,32,admin,single,university_degree,unknown,yes,no
19400,19400,37,admin,married,university_degree,unknown,no,no
19401,19401,42,admin,married,university_degree,no,no,no
19402,19402,35,admin,married,university_degree,no,yes,no
19403,19403,46,management,married,high_school,no,no,no
19404,19404,43,technician,married,professional_course,unknown,no,no
19405,19405,58,retired,married,professional_course,no,yes,no
19406,19406,32,technician,single,university_degree,no,yes,no
19407,19407,30,admin,married,university_degree,no,yes,no
19408,19408,42,admin,single,university_degree,no,no,no
19409,19409,57,blue-collar,married,basic_6y,no,no,no
19410,19410,43,admin,single,university_degree,no,yes,yes
19411,19411,59,retired,married,high_school,no,no,no
19412,19412,48,admin,married,high_school,unknown,no,no
19413,19413,34,admin,divorced,high_school,no,no,no
19414,19414,53,technician,single,professional_course,no,no,no
19415,19415,54,retired,married,high_school,no,no,no
19416,19416,42,technician,married,professional_course,no,yes,no
19417,19417,33,technician,married,high_school,no,yes,yes
19418,19418,45,blue-collar,married,basic_9y,no,no,no
19419,19419,35,self-employed,married,basic_4y,unknown,unknown,unknown
19420,19420,43,admin,single,university_degree,no,yes,yes
19421,19421,37,admin,married,university_degree,no,no,no
19422,19422,31,services,married,professional_course,unknown,no,yes
19423,19423,33,admin,single,university_degree,no,yes,no
19424,19424,29,technician,single,university_degree,no,yes,yes
19425,19425,41,technician,married,high_school,no,yes,yes
19426,19426,32,admin,single,university_degree,unknown,yes,no
19427,19427,49,management,married,university_degree,no,unknown,unknown
19428,19428,55,admin,married,university_degree,no,no,no
19429,19429,32,admin,single,university_degree,no,no,no
19430,19430,29,management,married,university_degree,no,no,yes
19431,19431,47,entrepreneur,married,basic_6y,unknown,no,no
19432,19432,30,self-employed,single,university_degree,no,yes,yes
19433,19433,39,technician,married,high_school,no,yes,yes
19434,19434,47,management,married,university_degree,no,yes,yes
19435,19435,49,housemaid,married,university_degree,no,yes,no
19436,19436,31,technician,single,university_degree,no,yes,yes
19437,19437,52,blue-collar,married,basic_4y,unknown,yes,yes
19438,19438,42,technician,married,professional_course,no,yes,yes
19439,19439,43,admin,single,university_degree,no,no,yes
19440,19440,46,management,married,high_school,no,yes,yes
19441,19441,35,technician,married,professional_course,no,yes,yes
19442,19442,42,technician,married,professional_course,no,yes,no
19443,19443,45,technician,divorced,professional_course,no,no,no
19444,19444,45,unemployed,married,high_school,no,no,no
19445,19445,43,admin,married,university_degree,no,yes,yes
19446,19446,48,technician,married,high_school,no,no,no
19447,19447,41,technician,married,,unknown,yes,yes
19448,19448,37,technician,married,high_school,unknown,no,no
19449,19449,30,technician,single,university_degree,no,yes,yes
19450,19450,36,admin,married,university_degree,no,no,no
19451,19451,33,admin,married,university_degree,unknown,yes,no
19452,19452,44,technician,divorced,professional_course,no,yes,no
19453,19453,47,technician,married,professional_course,no,yes,no
19454,19454,47,blue-collar,married,basic_4y,no,no,no
19455,19455,39,technician,single,professional_course,no,no,no
19456,19456,39,technician,single,professional_course,no,yes,no
19457,19457,32,technician,single,university_degree,no,no,no
19458,19458,32,technician,married,university_degree,no,yes,no
19459,19459,47,blue-collar,married,basic_4y,no,yes,no
19460,19460,32,technician,married,university_degree,no,yes,no
19461,19461,32,technician,married,university_degree,no,no,yes
19462,19462,32,technician,married,university_degree,no,yes,no
19463,19463,30,technician,single,university_degree,unknown,yes,no
19464,19464,32,technician,married,university_degree,no,yes,no
19465,19465,30,technician,single,university_degree,unknown,yes,no
19466,19466,30,technician,single,university_degree,unknown,yes,no
19467,19467,30,technician,single,university_degree,unknown,no,no
19468,19468,32,admin,single,university_degree,no,yes,yes
19469,19469,30,technician,married,high_school,no,no,no
19470,19470,39,technician,single,university_degree,no,no,no
19471,19471,30,technician,single,university_degree,unknown,no,no
19472,19472,38,admin,married,university_degree,no,no,no
19473,19473,38,admin,married,university_degree,no,no,no
19474,19474,39,technician,single,university_degree,no,yes,no
19475,19475,48,admin,married,high_school,no,no,no
19476,19476,51,housemaid,married,basic_4y,unknown,no,yes
19477,19477,34,student,single,university_degree,no,no,no
19478,19478,29,admin,married,university_degree,no,no,no
19479,19479,56,blue-collar,married,basic_4y,unknown,no,no
19480,19480,39,technician,single,professional_course,no,yes,no
19481,19481,48,blue-collar,married,basic_4y,unknown,yes,no
19482,19482,30,admin,married,university_degree,no,no,no
19483,19483,44,blue-collar,married,basic_9y,no,no,no
19484,19484,46,blue-collar,married,basic_9y,unknown,yes,no
19485,19485,39,technician,married,professional_course,no,yes,no
19486,19486,38,services,single,high_school,no,yes,no
19487,19487,46,blue-collar,married,basic_9y,unknown,no,no
19488,19488,30,student,single,university_degree,no,yes,yes
19489,19489,46,self-employed,married,basic_4y,no,no,yes
19490,19490,48,blue-collar,married,basic_4y,unknown,yes,no
19491,19491,48,admin,married,,no,no,no
19492,19492,48,blue-collar,married,basic_4y,unknown,no,yes
19493,19493,48,blue-collar,married,basic_4y,unknown,no,yes
19494,19494,36,technician,married,university_degree,no,yes,yes
19495,19495,54,blue-collar,married,basic_4y,unknown,yes,no
19496,19496,46,technician,single,professional_course,no,no,no
19497,19497,36,technician,married,university_degree,no,yes,no
19498,19498,35,technician,single,university_degree,no,yes,no
19499,19499,35,technician,single,university_degree,no,yes,no
19500,19500,31,self-employed,married,basic_4y,unknown,yes,no
19501,19501,35,technician,single,university_degree,no,yes,yes
19502,19502,31,admin,single,university_degree,no,yes,yes
19503,19503,35,technician,single,university_degree,no,yes,yes
19504,19504,35,technician,single,university_degree,no,no,no
19505,19505,52,blue-collar,married,basic_9y,no,yes,no
19506,19506,29,technician,single,high_school,no,no,no
19507,19507,32,technician,married,university_degree,no,yes,no
19508,19508,44,admin,married,university_degree,unknown,yes,no
19509,19509,29,technician,single,professional_course,no,yes,no
19510,19510,35,technician,married,professional_course,no,no,no
19511,19511,44,admin,married,university_degree,unknown,yes,yes
19512,19512,41,admin,single,university_degree,unknown,yes,no
19513,19513,45,blue-collar,married,professional_course,no,yes,no
19514,19514,33,admin,married,university_degree,no,yes,yes
19515,19515,45,blue-collar,married,professional_course,no,no,no
19516,19516,49,housemaid,married,university_degree,no,yes,yes
19517,19517,33,admin,married,university_degree,no,no,no
19518,19518,56,retired,married,high_school,unknown,yes,no
19519,19519,43,admin,single,university_degree,no,no,yes
19520,19520,33,admin,married,university_degree,no,no,yes
19521,19521,32,admin,single,university_degree,no,yes,yes
19522,19522,31,admin,divorced,university_degree,no,yes,no
19523,19523,38,services,single,high_school,no,yes,no
19524,19524,31,admin,divorced,university_degree,no,yes,no
19525,19525,31,admin,divorced,university_degree,no,no,no
19526,19526,59,retired,married,professional_course,no,no,no
19527,19527,58,retired,married,professional_course,no,yes,yes
19528,19528,34,technician,divorced,university_degree,no,yes,yes
19529,19529,33,technician,married,high_school,no,no,yes
19530,19530,48,blue-collar,married,basic_9y,unknown,yes,no
19531,19531,41,technician,divorced,university_degree,no,no,no
19532,19532,41,technician,divorced,university_degree,no,yes,no
19533,19533,41,technician,divorced,university_degree,no,no,no
19534,19534,40,housemaid,divorced,basic_9y,no,yes,no
19535,19535,31,admin,single,university_degree,unknown,no,yes
19536,19536,31,admin,single,university_degree,unknown,yes,no
19537,19537,35,technician,single,university_degree,no,no,no
19538,19538,52,management,married,university_degree,unknown,yes,yes
19539,19539,32,technician,married,university_degree,no,no,no
19540,19540,32,technician,married,university_degree,no,no,no
19541,19541,42,admin,divorced,university_degree,no,yes,no
19542,19542,32,technician,married,university_degree,no,no,no
19543,19543,48,services,married,basic_4y,unknown,no,no
19544,19544,48,services,married,basic_4y,unknown,yes,no
19545,19545,39,admin,single,high_school,no,yes,no
19546,19546,39,admin,single,high_school,no,no,yes
19547,19547,39,admin,single,high_school,no,unknown,unknown
19548,19548,39,admin,single,high_school,no,no,no
19549,19549,55,blue-collar,married,basic_4y,no,yes,no
19550,19550,49,admin,married,basic_9y,unknown,no,yes
19551,19551,49,management,married,university_degree,no,yes,no
19552,19552,35,technician,single,professional_course,no,yes,no
19553,19553,56,admin,married,basic_6y,unknown,no,no
19554,19554,49,admin,married,high_school,unknown,yes,no
19555,19555,44,admin,divorced,university_degree,no,yes,no
19556,19556,50,services,married,basic_6y,no,yes,no
19557,19557,53,blue-collar,married,basic_9y,unknown,yes,yes
19558,19558,47,admin,single,university_degree,no,yes,no
19559,19559,30,blue-collar,single,high_school,no,yes,no
19560,19560,31,admin,married,high_school,no,no,no
19561,19561,33,technician,single,professional_course,no,no,no
19562,19562,46,technician,single,university_degree,no,no,no
19563,19563,41,technician,married,professional_course,no,yes,no
19564,19564,29,admin,single,high_school,no,yes,no
19565,19565,41,unemployed,divorced,university_degree,unknown,yes,no
19566,19566,29,admin,single,high_school,no,yes,yes
19567,19567,41,unemployed,divorced,university_degree,unknown,yes,no
19568,19568,30,technician,single,university_degree,unknown,yes,no
19569,19569,36,admin,married,university_degree,unknown,yes,no
19570,19570,50,blue-collar,married,basic_9y,unknown,no,no
19571,19571,36,admin,married,university_degree,unknown,no,no
19572,19572,36,admin,married,university_degree,unknown,no,no
19573,19573,48,blue-collar,married,basic_9y,unknown,no,no
19574,19574,45,self-employed,married,basic_4y,no,no,no
19575,19575,37,admin,married,university_degree,unknown,no,no
19576,19576,37,admin,married,university_degree,unknown,yes,no
19577,19577,59,retired,married,high_school,no,unknown,unknown
19578,19578,36,technician,divorced,university_degree,no,yes,no
19579,19579,46,technician,single,university_degree,no,no,no
19580,19580,50,admin,married,university_degree,no,no,no
19581,19581,38,housemaid,married,basic_4y,no,no,no
19582,19582,34,technician,married,high_school,no,yes,no
19583,19583,39,admin,single,high_school,no,no,yes
19584,19584,56,retired,married,high_school,unknown,yes,no
19585,19585,33,admin,married,university_degree,unknown,yes,yes
19586,19586,31,services,married,professional_course,unknown,yes,no
19587,19587,56,blue-collar,married,basic_9y,no,yes,no
19588,19588,53,blue-collar,married,basic_9y,unknown,yes,no
19589,19589,45,blue-collar,married,basic_9y,no,yes,no
19590,19590,44,admin,married,university_degree,no,no,no
19591,19591,48,services,married,basic_4y,unknown,no,yes
19592,19592,45,self-employed,married,basic_4y,no,yes,yes
19593,19593,31,admin,married,high_school,no,no,no
19594,19594,29,services,single,professional_course,no,yes,yes
19595,19595,29,technician,single,high_school,no,yes,no
19596,19596,48,technician,married,professional_course,no,yes,no
19597,19597,39,admin,married,university_degree,no,yes,no
19598,19598,50,technician,married,professional_course,no,yes,no
19599,19599,38,admin,married,university_degree,no,no,no
19600,19600,42,management,married,university_degree,unknown,yes,no
19601,19601,29,admin,single,university_degree,no,yes,no
